mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
216,07-05-2011,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,RG Sharma,IK Pathan,141,2,16,58,0,49,36,178
216,07-05-2011,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,KA Pollard,M Morkel,149,3,17,51,1,38,5,178
216,07-05-2011,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,KA Pollard,S Nadeem,163,3,18,55,1,51,6,178
216,07-05-2011,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,A Symonds,JR Hopes,173,4,19,62,2,7,1,178
216,07-05-2011,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,A Symonds,AB Agarkar,178,4,20,48,2,9,4,178
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,M Klinger,Z Khan,7,0,1,7,0,6,1,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,BB McCullum,S Aravind,12,0,2,12,0,7,5,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,M Klinger,Z Khan,21,0,3,21,0,13,8,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,M Klinger,S Aravind,29,0,4,29,0,20,9,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,M Klinger,CH Gayle,41,0,5,40,0,20,20,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,PA Patel,DL Vettori,49,1,6,42,1,21,5,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,PA Patel,A Mithun,58,1,7,43,1,23,11,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,M Klinger,DL Vettori,64,1,8,38,1,24,16,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,PA Patel,CH Gayle,68,2,9,30,2,16,1,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,DPMD Jayawardene,DL Vettori,72,3,10,28,2,18,3,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,BJ Hodge,A Mithun,76,4,11,20,3,1,1,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,BJ Hodge,A Mithun,81,4,12,18,3,4,3,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RA Jadeja,CH Gayle,88,4,13,23,2,8,5,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RV Gomez,S Aravind,89,5,14,19,3,9,0,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RV Gomez,TM Dilshan,97,5,15,24,1,15,0,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RV Gomez,DL Vettori,103,5,16,26,1,16,5,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RA Jadeja,Z Khan,106,5,17,25,1,17,7,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RA Jadeja,S Aravind,112,6,18,23,2,19,3,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RR Powar,Z Khan,119,7,19,27,2,23,3,125
217,08-05-2011,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,RR Powar,A Mithun,125,9,20,27,4,8,1,125
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,PC Valthaty,B Kumar,5,0,1,5,0,4,1,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,PC Valthaty,SB Wagh,18,0,2,18,0,16,2,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,PC Valthaty,WD Parnell,22,0,3,22,0,19,3,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,AC Gilchrist,R Sharma,25,1,4,25,1,21,3,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,SE Marsh,WD Parnell,29,1,5,29,1,23,2,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,PC Valthaty,SB Wagh,34,1,6,29,1,23,7,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,SE Marsh,Yuvraj Singh,45,1,7,27,1,23,17,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,KD Karthik,R Sharma,51,2,8,29,2,22,1,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,SE Marsh,MR Marsh,60,2,9,35,1,27,5,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,KD Karthik,AA Jhunjhunwala,71,2,10,42,1,30,13,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,KD Karthik,MR Marsh,77,2,11,43,1,31,18,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,KD Karthik,R Sharma,79,2,12,34,1,32,19,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,KD Karthik,B Kumar,82,3,13,31,1,21,1,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,DJ Hussey,Yuvraj Singh,89,3,14,29,1,25,4,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,KD Karthik,B Kumar,96,4,15,25,2,30,1,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,SD Chitnis,MR Marsh,102,5,16,25,3,5,1,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,SD Chitnis,R Sharma,109,5,17,30,3,7,6,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,Mandeep Singh,WD Parnell,110,6,18,28,3,8,6,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,SD Chitnis,MR Marsh,116,7,19,27,4,9,1,119
218,08-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,P Kumar,WD Parnell,119,8,20,23,4,3,1,119
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,M Vijay,AL Menaria,7,0,1,7,0,5,1,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MEK Hussey,A Singh,15,0,2,15,0,11,2,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MEK Hussey,AL Menaria,25,0,3,25,0,19,4,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MEK Hussey,SR Watson,34,0,4,34,0,26,6,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MEK Hussey,A Singh,47,0,5,43,0,34,11,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MEK Hussey,J Botha,55,0,6,47,0,38,14,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,M Vijay,SK Warne,66,0,7,47,0,39,24,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,M Vijay,J Botha,70,0,8,44,0,40,27,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MEK Hussey,SK Warne,77,0,9,39,0,46,28,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,M Vijay,J Botha,84,1,10,37,1,34,1,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,M Vijay,SK Warne,89,1,11,33,1,36,3,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,SK Raina,SR Watson,102,1,12,34,1,43,9,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,SK Raina,SK Trivedi,117,1,13,46,1,52,15,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,SK Raina,A Singh,125,1,14,48,1,53,21,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MS Dhoni,SK Warne,136,2,15,50,1,31,0,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MS Dhoni,J Botha,140,2,16,47,1,33,2,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MS Dhoni,SK Trivedi,158,2,17,54,1,34,19,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MS Dhoni,SR Watson,175,2,18,57,1,39,31,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,MS Dhoni,A Singh,188,3,19,59,2,37,3,196
219,09-05-2011,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,JA Morkel,SR Watson,196,3,20,59,1,41,5,196
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,DB Ravi Teja,B Kumar,4,0,1,4,0,2,2,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,DB Ravi Teja,SB Wagh,12,0,2,12,0,10,2,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,DB Ravi Teja,B Kumar,20,0,3,20,0,16,4,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,S Dhawan,WD Parnell,29,0,4,29,0,18,10,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,S Dhawan,R Sharma,39,0,5,39,0,20,18,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,S Dhawan,WD Parnell,50,0,6,46,0,25,24,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,DB Ravi Teja,Yuvraj Singh,54,1,7,41,1,29,0,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,MR Marsh,59,2,8,38,2,2,2,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,Yuvraj Singh,65,2,9,36,2,6,4,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,KC Sangakkara,MR Marsh,72,2,10,33,2,10,7,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,KC Sangakkara,R Sharma,76,3,11,26,3,12,9,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,Yuvraj Singh,81,3,12,27,2,12,2,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,R Sharma,86,3,13,27,1,15,4,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,DT Christian,B Kumar,98,3,14,33,1,21,10,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,Yuvraj Singh,100,4,15,28,2,22,1,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,MR Marsh,107,4,16,31,1,24,6,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,R Sharma,112,4,17,31,1,27,8,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,JP Duminy,WD Parnell,119,4,18,33,1,30,12,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,DW Steyn,MR Marsh,125,7,19,27,4,17,1,136
220,10-05-2011,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,B Chipli,WD Parnell,136,8,20,36,4,18,0,136
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,AC Gilchrist,Harbhajan Singh,2,0,1,2,0,1,1,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,PC Valthaty,SL Malinga,8,0,2,8,0,5,1,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,PC Valthaty,Harbhajan Singh,18,0,3,18,0,10,6,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,SE Marsh,MM Patel,22,1,4,22,1,6,0,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,AC Gilchrist,Harbhajan Singh,30,1,5,30,1,13,1,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,SE Marsh,MM Patel,39,1,6,33,1,14,5,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,SE Marsh,DS Kulkarni,54,1,7,46,1,15,14,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,SE Marsh,RG Sharma,60,1,8,42,1,18,17,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,AC Gilchrist,TL Suman,68,1,9,46,0,24,19,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,AC Gilchrist,RG Sharma,86,1,10,55,0,29,27,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KD Karthik,SL Malinga,96,2,11,52,1,30,4,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KD Karthik,TL Suman,100,2,12,44,1,32,6,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KD Karthik,KA Pollard,108,2,13,46,1,34,12,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KD Karthik,TL Suman,119,2,14,51,1,36,21,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,SE Marsh,KA Pollard,124,2,15,38,1,39,21,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,DJ Hussey,MM Patel,129,4,16,33,2,22,0,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,KD Karthik,DS Kulkarni,143,4,17,43,2,29,7,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Bipul Sharma,SL Malinga,148,5,18,40,3,31,2,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,RJ Harris,MM Patel,155,7,19,36,5,6,3,163
221,10-05-2011,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,SJ Srivastava,SL Malinga,163,8,20,39,6,6,3,163
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,R Dravid,Z Khan,4,0,1,4,0,3,0,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,S Aravind,14,0,2,14,0,13,0,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,R Dravid,CK Langeveldt,24,0,3,24,0,13,9,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,CK Langeveldt,25,0,4,25,0,13,10,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,Z Khan,32,0,5,31,0,16,14,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,CK Langeveldt,43,0,6,39,0,21,20,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,CH Gayle,50,0,7,36,0,28,20,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,R Dravid,S Aravind,63,0,8,39,0,31,30,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,CH Gayle,68,0,9,43,0,34,32,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,J Botha,S Aravind,74,2,10,42,2,1,0,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,J Botha,V Kohli,77,2,11,34,2,3,1,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,J Botha,AA Kazi,86,2,12,36,2,9,4,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,AM Rahane,V Kohli,94,2,13,31,2,11,10,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,LRPL Taylor,AA Kazi,106,3,14,34,3,12,3,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,J Botha,V Kohli,112,3,15,38,1,17,4,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,LRPL Taylor,CK Langeveldt,119,3,16,41,1,19,9,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,LRPL Taylor,S Aravind,124,4,17,37,2,13,1,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,AL Menaria,CK Langeveldt,130,5,18,30,3,6,1,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,AS Raut,CH Gayle,141,6,19,34,3,3,1,146
222,11-05-2011,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,DH Yagnik,Z Khan,146,6,20,31,3,5,2,146
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MEK Hussey,IK Pathan,6,1,1,6,1,5,1,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,SK Raina,AB McDonald,17,1,2,17,1,10,2,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,M Vijay,IK Pathan,25,1,3,25,1,11,9,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,M Vijay,VR Aaron,27,1,4,27,1,12,10,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,M Vijay,AB Agarkar,39,1,5,39,1,22,12,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,M Vijay,VR Aaron,42,2,6,36,1,23,0,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,S Badrinath,S Nadeem,43,2,7,26,1,24,0,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,S Badrinath,JR Hopes,47,2,8,22,1,26,2,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,S Badrinath,S Nadeem,55,2,9,28,1,29,7,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,S Badrinath,JR Hopes,67,2,10,28,1,35,13,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,AB Agarkar,73,3,11,31,1,14,5,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,AB McDonald,85,3,12,42,1,16,15,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,S Nadeem,95,3,13,48,1,23,18,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,VR Aaron,98,3,14,43,1,24,20,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,S Nadeem,105,3,15,38,1,29,22,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,AB Agarkar,117,3,16,44,0,32,30,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,IK Pathan,126,3,17,37,0,35,35,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,VR Aaron,139,3,18,43,0,41,40,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,S Badrinath,AB Agarkar,159,3,19,56,0,54,47,176
223,12-05-2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,MS Dhoni,IK Pathan,176,4,20,69,1,63,0,176
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,BB McCullum,BA Bhatt,16,0,1,16,0,8,1,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,BA Bhatt,21,0,2,21,0,12,2,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,Bipul Sharma,30,0,3,30,0,16,7,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,SJ Srivastava,35,0,4,35,0,18,9,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,BA Bhatt,46,0,5,42,0,28,10,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,SJ Srivastava,62,0,6,46,0,34,15,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,BB McCullum,RJ Harris,76,0,7,55,0,35,28,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,PP Chawla,86,0,8,53,0,37,30,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,RA Jadeja,Bipul Sharma,94,1,9,58,1,42,1,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,RA Jadeja,PP Chawla,103,1,10,47,1,43,9,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,RA Jadeja,SJ Srivastava,109,1,11,46,1,44,14,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,RA Jadeja,PP Chawla,118,1,12,41,1,52,15,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,BA Bhatt,122,1,13,36,1,54,17,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,PP Chawla,124,2,14,30,1,55,1,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,Bipul Sharma,130,3,15,27,2,58,0,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,RJ Harris,139,3,16,30,2,60,7,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,OA Shah,Bipul Sharma,155,3,17,36,2,65,15,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,Bipul Sharma,164,3,18,42,1,66,22,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,SJ Srivastava,171,5,19,45,3,71,1,178
224,13-05-2011,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,R Vinay Kumar,RJ Harris,178,7,20,47,4,76,1,178
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,S Sohal,SL Malinga,1,1,1,1,1,1,0,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,S Sohal,MM Patel,2,1,2,2,1,2,0,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,KC Sangakkara,Harbhajan Singh,5,1,3,5,1,4,1,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,KC Sangakkara,MM Patel,14,1,4,14,1,7,6,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,S Sohal,Harbhajan Singh,23,1,5,23,1,14,8,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,KC Sangakkara,DS Kulkarni,32,1,6,31,0,22,9,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,KC Sangakkara,TL Suman,37,1,7,35,0,25,11,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,S Sohal,DS Kulkarni,42,2,8,37,1,12,1,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,JP Duminy,TL Suman,52,2,9,38,1,20,3,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,S Sohal,KA Pollard,53,3,10,30,2,20,4,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,DT Christian,Harbhajan Singh,59,4,11,27,3,1,1,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,DT Christian,KA Pollard,68,4,12,31,3,7,4,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,DT Christian,SL Malinga,71,4,13,29,2,8,6,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,DT Christian,MM Patel,76,4,14,24,2,10,9,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,DT Christian,DS Kulkarni,82,5,15,29,2,11,3,135
225,14-05-2011,Wankhede Stadium,Deccan Chargers,Mumbai Indians,DT Christian,SL Malinga,89,5,16,30,1,12,8,135
